0	0.000	0.000	0.158	0.158	106281.539	0.000	0.000	0.000	0
1	0.000	0.000	0.158	0.211	0.000	0.000	0.000	0.000	0
1	0.000	0.000	0.158	0.158	0.000	0.000	0.000	0.000	0
1	0.000	0.000	0.105	0.105	0.000	0.000	0.000	0.000	0
1	0.000	0.000	0.211	0.158	0.000	0.000	0.000	0.000	0
1	0.000	0.000	0.211	0.211	0.000	0.000	0.000	0.000	0
1	0.000	0.000	0.211	0.211	0.000	0.000	0.000	0.000	1
1	0.000	0.000	0.211	0.211	0.000	0.000	0.000	0.000	1
